Nation,Year,Divorces,Birth_Rate,N_repro_female,F_Employment_Rate,F_Mean_Income,F_Median_Income,Fertility_Rate,Gdp,Employment_Gender_Gap,Closing_Housing_Price,M_Employment_Rate,M_Mean_Income,M_Median_Income,Marriages,Mean_Age_Childbearing,Population,Demand_For_Family,AVG_female_population,AVG_population_male,percentage_female_work_home,percentage_male_work_home,consumer_price_harmonized_index,F_mean_age_marriage,senior_position_woman,tertiary_ed_f,tertiary_ed_m,parliament_female,Perc_female_married_in_repro_age,Tot_f_married_in_repro_age
DK,2020,-0.3960815951964989,0.31177314777691434,-0.5471093092159249,0.9300227860828288,1.6352504081055168,1.5956174680725814,0.6034306028822776,-0.26270234504390244,-0.43196368025152854,0.5202576392956123,0.8712017354577161,1.6171661061672555,1.5928300438718364,-0.49105578488414564,1.0500385048949499,-0.5257170542384917,0.596290613655879,-0.5305669257761331,-0.520569015387289,1.987692571687176,1.9657405965909058,0.10239968580009938,1.3025871165421734,1.1498053431561437,0.9663709673947564,0.8645676452261337,1.1056956467399945,1.4267489532120248,-0.5228001278527865
DK,2021,,0.48916414833841404,-0.5466731504264947,1.0764830673557155,1.7508490373069372,1.704594418349437,0.8082809530363002,-0.2209255376731102,-0.4487361772659544,0.8337090470605303,1.0611726621405566,1.7666378688037372,1.7243531795896603,-0.500725102223929,1.0474499017733856,-0.5245743381226399,0.596290613655879,-0.5294801006024352,-0.5193677704990033,2.0816871548147393,2.0281463197039096,0.3402255696637823,1.3025871165421734,1.271211040532929,,,1.2623533474798792,1.3912642180769104,-0.5229336695230778
DK,2022,,0.5681641890743042,-0.5464563207704312,1.308378512704453,1.9500826374233802,1.8289399128961052,-0.06233303511829505,-0.17115076386751724,-0.7003236324823426,0.5100403640716104,1.130252999116133,1.9090008367215876,1.8330204717071799,,1.0992219642046661,-0.5224853363054183,0.6221584513826484,-0.5273440880773566,-0.5173280200812965,1.7621055721810241,1.8320140470630413,1.436328799252058,,1.8408839282240013,1.2309494771271179,0.9837001385955836,1.3798466230347934,1.3445128777013928,-0.5234922510248508
EE,2009,-0.710957463221208,1.2303281668787693,-0.7434803269721421,0.39300175474891325,-0.9727291831825089,-0.9843634671800752,0.7058557779592889,-0.6555809830203019,-1.421541004102656,-2.132949794765758,-0.9076169416634124,-0.9597719793365423,-0.9523313970477969,-0.741442487305173,-1.1407826036554525,-0.7285938962574002,-1.4990042422122638,-0.7259893745392219,-0.7312654095379617,-0.47496550625497697,-0.5126581213255168,-2.000010659678595,,-1.3903754019581445,0.10649081076457992,-0.4935427791855948,-0.646912380287473,-1.1264929756915891,-0.7428760606499359
EE,2010,-0.7160108393731051,1.2396645353293745,-0.7446190471735821,0.0878761687637334,-1.0155761729713306,-1.0240207597364457,0.8082809530363002,-0.6547757272396351,-1.522175986189211,-1.868760249687993,-1.4429895532241397,-1.0039213360101464,-1.0048794303252828,-0.7446403844365428,-0.8663906727696586,-0.7287310456510672,-1.4472685667587286,-0.7261859374051867,-0.7313402678515107,-0.30577525662536337,-0.4145919850050829,-1.7141397020316629,,-1.3343420031688586,0.28602622808296824,-0.3863235351530901,-0.5490013173250446,-1.042525329589829,-0.7435504275888312
EE,2011,-0.7132314824895617,0.7024642583253178,-0.7458619122626606,0.23433645003661835,-1.0366564997553047,-1.0448703932213668,0.24494249011273897,-0.6522164097042985,-0.7841861175544721,-1.5961779428190828,-0.475864835566051,-1.0331048090655797,-1.0319187095845719,-0.7399623795112621,-0.6843255865529861,-0.7289131295171328,-1.3696650535784278,-0.7264243690430499,-0.731463275771676,-0.3151747149381198,-0.35218626189207936,-1.1698072890689957,-0.8686615172212846,-1.3623587025635016,0.3143739255542931,-0.23145129377280513,-0.8427345062123297,-0.9647772267347335,-0.7443575963549691
EE,2012,-0.7121450066169038,0.37425499817711855,-0.7470583287318524,0.5394620360217982,-0.9934173178402695,-1.0120913302682693,-0.01112044757978938,-0.6505781398182866,-0.9183660936698793,-1.4447433278919108,-0.1822734034198448,-0.9738960320011911,-0.9765136958570477,-0.7357597376730769,-0.6058046251988747,-0.7291271096402125,-1.2920615403981268,-0.7266867760618737,-0.7316264853787473,-0.3151747149381198,-0.3165258486846488,-0.6947092486614518,-0.6326562309426479,-1.2596308047831442,0.5600539703057722,-0.26719104178364017,-0.7252412306574157,-0.8959626359960385,-0.7451710537870211
EE,2013,-0.7070663635842472,0.12791850751884154,-0.7481247723812713,0.6004871532188342,-0.9256661280368925,-0.9497573744886082,-0.21597079773381206,-0.6492641136010167,-0.7338686265111944,-1.0181720872898283,0.09404794448246553,-0.8983183197294282,-0.9110072155383176,-0.7385470939565005,-0.5911358741766788,-0.7293391047062786,-1.2144580272178258,-0.7269590552963873,-0.7317752778291351,-0.28697633999985084,-0.23628991896793017,-0.31371716625770774,-0.6798572881983742,-1.3063253037742157,0.6356478302293039,-0.2433645431097503,-1.0385566321371864,-0.7945080497830597,-0.7457451719928166
EE,2014,-0.7102247236791829,0.14228215128900315,-0.7490366650174346,0.6371022235370571,-0.8339912185344938,-0.8933343972742599,-0.11354562265680072,-0.647760669863442,-0.515826165323658,-0.6988822365397664,0.37036929238477834,-0.8115161947440371,-0.8594795324215595,-0.7321729071068109,-0.5057119711650638,-0.729494841451982,-1.1368545140375212,-0.7271849703750725,-0.731857437138697,-0.18358229855953148,-0.21845971236421483,-0.25605569468687606,-0.5854551736869199,-1.3250031033706444,,,-0.8427345062123297,-0.7016718918629903,-0.7462234805238049
EE,2015,-0.7060809552346272,0.27227312740896925,-0.7495853002855145,0.8567926454463863,-0.7583961862068473,-0.8049921358072232,0.09130472749722196,-0.6469897815323769,-0.5493711593525098,-0.5204448228063033,0.6466906402870887,-0.7444503287801089,-0.7797901848687118,-0.7257447017244968,-0.27360055793148597,-0.7294559523804883,-1.0592510008572205,-0.7272017178838318,-0.7317602137487542,-0.1553839236212625,-0.22737481566607243,-0.24783284398751523,-0.44385200191973756,-1.2316141053885015,0.37106932049694225,-0.41015003382697995,-0.2650592347340026,-0.6193246800406632,-0.7464136201873223
EE,2016,-0.7091129809257655,0.38502773100474036,-0.7500066705009002,0.8567926454463863,-0.7101565546825904,-0.737821924837761,0.1937299025742333,-0.6455139639369821,-0.46550867428038034,-0.23764524071339144,0.7330410615065609,-0.6858027723514017,-0.694795016480079,-0.7306603881933252,-0.02250605513976975,-0.7294386733614835,-1.0333831631304546,-0.7272928595893957,-0.7316292579088788,0.03260524263386367,-0.049072749628919714,-0.15037683569878804,-0.2550477728968289,-1.1662418068010012,0.39941701796826645,-0.26719104178364017,-0.2650592347340026,-0.592690709859505,-0.7467043785054637
EE,2017,-0.7075717011994369,0.27299130959747697,-0.7504503277222404,1.2351483720680088,-0.6495628711826092,-0.6613016205013496,0.14251731503572762,-0.642757033566436,-0.7841861175544721,-0.04497662220363979,0.9402820724332949,-0.6392214595898449,-0.6079632178021361,-0.7297204657256592,0.15006748629783814,-0.7293667601596726,-0.9816474876769196,-0.7273452175904643,-0.7314270480446251,0.09840145082315792,0.05790848999337185,0.29792080242935953,-0.16064565838537456,-1.2969864039760015,0.5695032027962131,-0.052752553718630316,-0.06923710880914594,-0.5523398519912524,-0.7469655431016567
EE,2018,-0.7107047944136131,0.5064005208626077,-0.7507279779926849,1.2351483720680088,-0.5464163419884664,-0.5386756833554993,0.5522180153437719,-0.6399830516535874,-0.5996886503957874,0.19111541600812018,1.130252999116133,-0.5445622457049141,-0.5127645478062246,-0.7283591987035221,0.2631031559394668,-0.7291595472764121,-0.9557796499501537,-0.7272972668285429,-0.7310528488945506,0.4837792416461663,0.3075313824453857,0.7322091393660014,-0.16064565838537456,-1.2409530051867157,0.6073001327579797,-0.052752553718630316,0.12658501711571074,-0.5295693791000169,-0.7471394062181026
EE,2019,-0.7210389486442427,0.4058550144714751,-0.7510360385703198,1.3205835361438594,-0.45297656791810714,-0.45173056227662745,0.5010054278052661,-0.6373145513745162,-0.5996886503957874,0.5498147569079038,1.2511435888233946,-0.4463486344606677,-0.4179740178746042,-0.7269763242683351,0.3209152923210648,-0.7289375366954137,-0.9040439744966187,-0.7272245473826142,-0.7306743061139368,0.5307765332099479,0.31644648574724316,1.0307696814255305,,-1.1102084080117156,0.8057340150572506,-0.3863235351530901,0.028673954153282395,-0.5320695206091981,-0.7474383028097797
EE,2020,-0.7269766656227218,0.24713675081118577,-0.7513874234212122,1.247353395507417,-0.35688949699580685,-0.3525335947169256,0.09130472749722196,-0.6380032221915343,-0.8680486026266016,0.7767842279553764,0.8712017354577161,-0.35720809015993743,-0.34379456118968704,-0.7335449778354729,0.3027950704701186,-0.7288191551135117,-0.9040439744966187,-0.7272259576991413,-0.7304303234623694,0.9161543240329566,0.5482391715955418,0.9453941574975929,0.16976174240471814,-1.1662418068010012,0.5884016677770965,-0.2433645431097503,0.12658501711571074,-0.5413449422474655,-0.747803415354316
EE,2021,-0.7270019325034813,0.1085275884291222,-0.7516804871350271,1.3205835361438594,-0.3194351489424204,-0.3270626507173055,0.24494249011273897,-0.6330609185738173,-0.9854560817275827,1.7901189885644302,0.8539316512138226,-0.2921064964208941,-0.29512385852296696,-0.7302714547584289,0.29416639339823697,-0.7287555430592123,-0.8781761367698492,-0.7272840451111013,-0.7302391113009704,1.292132656543209,0.7800318574438404,1.517560597069994,0.26416385691617245,-1.1382251074063585,,,-0.1671481717715743,-0.5738165087035181,-0.7482003411499466
EE,2022,-0.7272040675495571,-0.005663379543664315,-0.7520233321051333,1.6745292158866687,-0.07284434958570081,-0.1250146561211631,-0.7793092606573745,-0.6266605098155003,-1.1196360578429898,2.797250403501768,1.2166034203356053,-0.05695505007038422,-0.0748302588218169,-0.7215852747124113,0.4166936078189364,-0.7279476248546769,-0.8523082990430835,-0.7264305391778559,-0.7294788835389272,1.207537531728402,0.7265412376326945,4.263365173027562,0.3585659714276268,-1.0261583098277869,0.9002263399616656,0.2689051783788843,-0.06923710880914594,-0.6273317849328185,-0.7487211906562354
FI,2009,-0.44974844992964624,0.8410734207073813,-0.5664190211227661,0.5882821297794277,0.5809399248121545,0.5745227889992044,1.5252571785753797,-0.43402315603073444,-1.237043536943971,-0.8765898449000863,-0.4413246670782616,0.5813398862446036,0.6072738236247733,-0.4770325738148285,-0.0570207634272901,-0.5479376471039369,0.2600087232079059,-0.5490778590630421,-0.5466795951532192,0.2299938672017461,0.6284751013122604,-1.5486675212914258,,0.21591536333471426,0.352170855516059,-0.1718850470880802,1.1350689656287227,1.045262320034543,-0.5493186921690699
FI,2010,-0.4474238968997736,0.858309793231575,-0.566789568632984,0.441821848506541,0.6169235523922405,0.6334176299772288,1.5764697661138853,-0.4255687634287238,-1.0860910638141381,-0.7342777971372019,-0.4931349198099445,0.6150131243854882,0.6473735849413792,-0.4757793438579404,0.009420050026189487,-0.546833188450529,0.44108358729527714,-0.5480995401171481,-0.5454428618792511,0.1735971173252081,0.6908808244252641,-1.3652268890229569,,0.43071005869364276,0.23878006563076073,-0.0765790523925202,1.0861134341475085,0.9760454413765952,-0.5507821017194099
FI,2011,-0.4512139290136964,0.7146733555299563,-0.5673327883669068,0.49064194226417046,0.6745757949456207,0.6831773222634066,1.3716194159598627,-0.41254217820470646,-0.951911087698731,-0.6554588168377576,-0.28589390888321303,0.6783375194448736,0.7016562134921026,-0.4924602667323823,0.10519836552405801,-0.5457089243419172,0.6480262891094141,-0.5471134644303551,-0.5441736900027448,0.3239884503293092,0.7978620640475557,-0.9974319744083099,0.07535962789326212,0.48674345748292863,0.29547546057340984,-0.11231880040335526,1.3798466230347934,0.9180387627024035,-0.5522466210343229
FI,2012,-0.4620534208595157,0.6162823957043467,-0.5678764246803801,0.563872082900613,0.7792910926446173,0.7685103582790114,1.2179816533443455,-0.4085251520762652,-1.0525460697852864,-0.5507317457917377,-0.28589390888321303,0.7646719605671969,0.7764478802734565,-0.48738252466568044,0.16646197273440924,-0.5445495157011783,0.854968990923551,-0.5460913375273381,-0.542870323587951,0.3897846585186033,0.8513526838587012,-0.635931093662311,,0.6828603532454289,0.37106932049694225,-0.11231880040335526,1.3798466230347934,0.8749028552114337,-0.5534766101027961
FI,2013,-0.4437096654281292,0.39651864602086995,-0.5685977321721648,0.5272570125823918,0.8515524918994493,0.8334236501598996,0.9619187156518172,-0.4041842788265774,-1.1196360578429898,-0.5397846651945923,-0.4067844985904722,0.8318313633037387,0.847056111395826,-0.5279936574927706,0.23290278618788882,-0.5434215972830642,1.0619116927376917,-0.5451141644636225,-0.5415843316953141,0.47437978333341024,1.0385698531977117,-0.3746271714381625,0.07535962789326212,0.7949271508240005,0.3427216230256174,-0.01701280570779527,1.3798466230347934,0.8474628735309419,-0.5546437125121294
FI,2014,-0.445832083411926,0.2313367426640075,-0.5694460964268685,0.5516670594612064,0.8700835698630357,0.8768424745305601,0.7570683654977945,-0.40077925766604283,-1.2705885309728229,-0.558394702209739,-0.5276750882977339,0.8620437408579211,0.8900128531624699,-0.5350916926796284,0.2622402882322808,-0.5424047067129153,1.2429865568250593,-0.5442398563616022,-0.5404179282690136,0.5777738247737294,1.1009755763107152,-0.2288492257062752,0.16976174240471814,0.7388937520347145,,,1.3308910915535794,0.8413361861222098,-0.5556103174552633
FI,2015,-0.43933849505673817,-0.016436112371286168,-0.5703773600121326,0.49064194226417046,0.8899873202683694,0.8933932145134356,0.44979284026676053,-0.3948469071348008,-1.253816033958397,-0.5445284001200221,-0.5967554252733127,0.8615760569948533,0.8655244493050007,-0.5324339808745036,0.3580186037301524,-0.5415917807509139,1.3723257454588953,-0.5435826488599728,-0.5394417204097305,0.7845619076543682,1.2079568159330067,-0.24783284398751523,0.3585659714276268,0.7388937520347145,0.32382315804473477,0.04255344097692967,1.2819355600723652,0.833829696094526,-0.5566827199543624
FI,2016,-0.44939471359901345,-0.37624538881384195,-0.5713769426436874,0.502846965703577,0.9090086383897227,0.8812488403701567,0.04009213995871629,-0.3867401545037609,-1.0693185667997123,-0.49782085623887024,-0.38951441434657874,0.8724263226180272,0.8794012114909,-0.5350700852665786,0.5064318493664905,-0.5408802280414023,1.4499292586391999,-0.5430943267624638,-0.5384961027995645,0.8127602825926371,1.3327682621590138,-0.20042455662205944,0.5001691431948091,0.8229438502186434,0.3332723905351757,0.16168593434637954,1.3308910915535794,0.8262239876098523,-0.5578254075430883
FI,2017,-0.4508096589215446,-0.7216910214862362,-0.5723783998832199,0.563872082900613,0.9436195935280615,0.9285366688926582,-0.3696085603493291,-0.3751305656633201,-0.968683584713157,-0.4598709768354341,-0.19954348766374072,0.9078767594385695,0.9046038604608787,-0.5126199831078413,0.6039359002787402,-0.5402977491527071,1.4499292586391999,-0.5427337264554405,-0.5376809789409186,0.9255537823457127,1.297107848951583,-0.09779119789299309,0.6417723149619915,1.075094144770429,0.3143739255542931,0.09020643832470945,1.3308910915535794,0.8082390407831298,-0.5591275313088104
FI,2018,-0.4594003983797697,-1.0750366582322202,-0.5733050810934278,0.8201775751281651,1.0097039667950312,0.9724928549510743,-0.7793092606573745,-0.3656649769480296,-0.968683584713157,-0.4222860001185696,0.16312828145804434,0.9789647066248811,0.9708245858921183,-0.5422545501056355,0.6936741418262944,-0.5399679138839245,1.4499292586391999,-0.5425725096474361,-0.5371743452682318,1.1887386151028894,1.4486646050831633,0.046362481034081804,0.6889733722177178,1.2338554413400722,0.3049246930638515,0.1021196876616546,1.2819355600723652,0.7960802564999993,-0.5602620806240006
FI,2019,-0.45384168461268287,-1.3070095051203354,-0.5736135582506132,0.9544328329616435,1.0585318865086084,1.0021552201151889,-1.0865847858884072,-0.35721058434601893,-1.0525460697852864,-0.4171773625065686,0.2667487869214101,1.0362092114643848,1.0084755068229772,-0.5584925210125566,0.7601149552797709,-0.5396935699816585,1.4499292586391999,-0.5424388821564932,-0.5367524585998964,1.3955266979835281,1.6002213612147427,0.1881812764292414,0.7833754867291721,1.2058387419454295,0.446663180420474,0.3284714250636092,1.7714908748845068,0.7719809041096449,-0.5609431061503343
FI,2020,-0.45098652708686104,-1.2567367519247685,-0.5732907090989336,0.8689976688857929,1.1167724172513087,1.0556764442156563,-0.984159610811396,-0.3596163058181358,-1.0525460697852864,-0.2836229792214,0.14585819721414842,1.1069230115602422,1.0743901272059986,-0.5608045142088848,0.7514862782078924,-0.5393354927653643,1.4499292586391999,-0.5422028304277695,-0.5362664340678535,2.2132795711933273,2.1707879725336316,0.23650321387240147,0.8305765439849001,1.289888840129358,0.6545462952101871,0.49525691578083886,1.7225353434032926,0.757259645917477,-0.5608358289082719
FI,2021,,-1.1813276221314182,-0.5725660689707446,1.1130981376739368,1.1003983959818964,1.0546017208401448,-0.5232463229648461,-0.34292694356157133,-1.2705885309728229,-0.13145855892108477,0.2667487869214101,1.0990659226607025,1.0827569985239671,-0.5878461916407035,0.7394061303072605,-0.5388178440341359,1.4499292586391999,-0.5418454033329322,-0.5355806949486752,2.429467112386722,2.224278592344777,0.49670891024557007,0.8777776012406282,1.2992277399275725,,,1.7225353434032926,0.7348219960933293,-0.5604363136619708
FI,2022,-0.5042491117278566,-1.154754881156618,-0.571517121662449,1.3571986064620807,1.1748168519309024,1.1433738716573862,-1.2402225485039244,-0.32042551684737075,-1.40476850708823,-0.2259683547431032,0.4739897978481441,1.208971630481645,1.200505407071965,-0.5623170331223704,0.7989440021032336,-0.5381371048232674,1.4499292586391999,-0.5413822906433451,-0.5346718595715864,2.3824698208229407,2.2688541088540655,1.4253649983195757,0.9721797157520808,1.383277838111501,0.1537369732167874,0.376124422411389,1.6735798119220786,0.6904216513649871,-0.5600434570031081
FR,2009,2.5083463481063664,1.8522739421267804,2.1539652106172666,-0.09519918282737452,0.6342780539771865,0.5009042377766738,2.242233404114458,1.8853500989619199,-0.2642387101072697,-0.6850159344500492,-0.4067844985904722,0.629324250595364,0.4851379093856457,1.9194240001249137,-0.22959430486489493,2.1213175392110633,0.0013303459402337927,2.144552577938984,2.0970676207016385,0.3145889920165527,0.3075313824453857,-1.1690966723418927,,-1.0354972096260013,0.1820846706881123,0.8050013985414087,-0.8231522936198441,0.9940100283984574,2.2722666129489517
FR,2010,2.5919291896587446,1.9097285172074283,2.1455786311055087,-0.10740420626678276,0.657613485486888,0.5351879134554873,2.395871166729974,1.9631619703350531,-0.2810112071216955,-0.44782918817857464,-0.4413246670782616,0.6401745162185379,0.5187074296735931,1.9200614188098828,-0.18472518409111785,2.1354948164021965,0.07893385912053469,2.1583724458776206,2.111619799602573,0.3991841168313597,0.4055975187658195,-0.9732710056867308,,-0.839380313863501,0.16318620570722903,0.7573484011936289,-0.7839878684348729,0.921052775999414,2.2497713151315297
FR,2011,2.568380456790904,1.740955702908026,2.1369387712270136,-0.1318142531455975,0.6859493666058113,0.5402391133203909,2.2934459916529626,2.0465426903686414,-0.2474662130928439,-0.3080714592216905,-0.4413246670782616,0.692555108882136,0.5259519158147611,1.7608363920459413,-0.11569576751607716,2.14943817267025,0.13066953457406985,2.172233565574675,2.125649726244413,0.44618140839514125,0.42342772536953505,-0.7107488833589707,0.26416385691617245,0.029137367370428373,0.16318620570722903,0.8169146478783539,-0.7937789747311155,0.8462998198276133,2.2267555377293435
FR,2012,2.4520012040127135,1.6562102046640703,2.127019595548766,-0.08299415938796802,0.7611522068072443,0.6086989923404668,2.2934459916529626,2.0867724337773645,-0.3313286981649733,-0.3876202448942776,-0.4585947513221576,0.7522315698095924,0.5853362951691239,1.8043213108086544,-0.06651230820635774,2.16346057029939,0.15653737230083928,2.1859782460134607,2.139963467554043,0.4931786999589228,0.45017303527510766,-0.45076467791373087,,0.35599886030792866,0.16318620570722903,0.7573484011936289,-0.3727614039926736,0.8052320419151754,2.2088420879125565
FR,2013,2.365512671172995,1.5190374066590235,2.1157321643367237,-0.03417406563033855,0.7875271272951002,0.6348147703653937,2.191020816575952,2.1242924359674946,-0.4487361772659544,-0.44527486937257443,-0.5104050040538405,0.7704712404692381,0.6216607608910365,1.7796888599318879,0.01977446251244314,2.178467691552073,0.182405210027605,2.2007015098324887,2.1552684808033367,0.44618140839514125,0.3699371055583891,-0.33219320116244444,0.6889733722177178,0.785588251025786,,,-0.353179191400188,0.7631554187638031,2.1893923540051317
FR,2014,2.3298611024213605,1.4680464712749488,2.1036357356375044,0.039056075006103926,0.7784086603606369,0.6693133907193095,2.242233404114458,2.167352206668417,-0.5829161533813616,-0.5270130711645901,-0.5449451725416299,0.7731838068750316,0.6341090328519167,1.8089128860817358,0.11123843947437545,2.202863952019356,0.182405210027605,2.2258840335956362,2.1788408092339258,0.3897846585186033,0.3521068989546739,-0.25828906154349246,0.8777776012406282,1.0377385455775718,,,-0.23568591584527404,0.6957729343112371,2.164461492871371
FR,2015,2.333171063800853,1.1987281505844127,2.0931293910827513,0.0878761687637334,0.8216478422756721,0.7013401473095491,2.037383053960435,2.2316814631978183,-0.6164611474102133,-0.5317568060900194,-0.5104050040538405,0.7874013963122939,0.6484959701181798,1.754969979402922,0.19666234248599032,2.21352032456248,0.20827304775437075,2.2377903664413443,2.1881868234716966,0.41798303345687227,0.3610220022565313,-0.2477313273122163,0.9249786584963562,1.3365833391204296,0.3332723905351757,1.0551796346172537,-0.20631259695654547,0.62243512322641,2.1401413721743165
FR,2016,2.4437136671236024,0.9875825871630322,2.084231043593137,0.12449123908195464,0.8703777139576958,0.731324929486317,1.8325327038064125,2.278866649675926,-0.5829161533813616,-0.4700882520594361,-0.4240545828343682,0.8130304720084115,0.6748210042649593,1.716433158228612,0.28553771632635844,2.2214529733082835,0.23414088548114018,2.247114762305061,2.194660404075616,0.5307765332099479,0.41451262206767725,-0.21057622415213637,1.0665818302635368,1.8595617278204302,0.32382315804473477,0.9122206425739134,-0.21610370325278844,0.544385148722565,2.1166702213756516
FR,2017,,0.8015734003394362,2.075802597836548,0.1733113328395824,0.8688089454528419,0.7677580519161533,1.6788949411908956,2.3622909899340083,-0.49905366830923215,-0.3460213386251267,-0.26862382463931705,0.8197651196365885,0.706757964295742,1.7288358133191946,0.36492154538765587,2.230201480486677,0.23414088548114018,2.2568542319516602,2.202370071029806,0.5025781582716788,0.4680032418788232,-0.06855439540637545,1.2081850020307174,2.0650175233811443,0.37106932049694225,0.9360471412478037,0.7727980326677376,0.466185503509932,2.0937317575720553
FR,2018,,0.665836966711406,2.0676742976461338,0.2709515203548413,0.9021452761809869,0.7939813022786314,1.5764697661138853,2.449616035721881,-0.5325986623380838,-0.22414384131024578,-0.16500331917595132,0.8097566849669366,0.7409396946801261,1.7378028897348596,0.39857338596798714,2.241043861894962,0.23414088548114018,2.267593263436843,2.2133210105430017,0.5589749081482168,0.4680032418788232,0.19092222666236108,1.3497881737979016,2.12105092217043,0.541155505324889,1.3172711200300429,0.8413357767414377,0.3870370389245657,2.0710026693512424
FR,2019,,0.5494914521730938,2.0592450187304436,0.3319766375518773,0.9592092305450469,0.8114992932994671,1.5252571785753797,2.5478659650081297,-0.6164611474102133,-0.07416883712935962,-0.16500331917595132,0.9034805311257318,0.768489149019779,1.6286530427138188,0.3493899266582708,2.251404641402788,0.23414088548114018,2.277831456265339,2.2238106010423246,0.7563635327160995,0.646305307915976,0.3547701405977824,,2.2331177197490018,0.6639955277006281,1.4364036133994929,0.8511268830376807,0.3038281338536907,2.0473114152455882
FR,2020,,0.3239822449815516,2.0500977649593737,0.31977161411246907,0.818412257234411,0.7541090650471586,1.3716194159598627,2.3895073663685613,-0.650006141439065,0.16593713063468682,-0.2168135719076342,0.8249096421303347,0.7581836123964274,0.8716049153946674,0.3424869850007673,2.2596654561648855,0.2600087232079059,2.286655013472368,2.2314814525746742,1.4707223644855787,1.154466196121861,0.4217711462962857,,2.2237788199507875,0.7112416901528357,1.6865818494753377,0.9979934774813232,0.22074742601442135,2.0230242175642013
FR,2021,,0.26580948771239615,2.0400825676947236,0.4296168250671345,0.8687108974212886,0.8018267829198646,1.4228320034983684,2.6331012054952234,-0.5661436563669356,0.4669818470561737,0.02496760750688918,0.8871115959183574,0.8144049062525338,1.566056367108562,0.3304068371001355,2.2683815257070794,0.2600087232079059,2.2951011347188324,2.2404807157106723,1.9500947384361502,1.5734760513091701,0.681986071458118,,2.2424566195472155,,,1.0469490089625373,0.14870922212384155,1.9999943831440894
FR,2022,,0.2083549126317484,2.0308836580593845,0.5516670594612064,0.8925365690887569,0.8356805692484736,1.1667690658058398,2.814156860946725,-0.6332336444246393,0.6851936536259303,0.12858811297025494,0.9315415629098022,0.8535863524244846,1.8132991909308442,0.38131603182422696,2.281948082062006,0.28587656093467534,2.3058981654711923,2.256951300627227,1.9406952801233945,1.4308343984794478,1.4620125181031507,,2.2331177197490018,0.8246324800381338,1.769974594833953,0.8021713515564665,0.06356831702140371,1.9754748747454087
DE,2009,3.9034824361221214,-1.4262277484126784,3.0887347293787557,0.13669626252136113,0.3938642806083291,0.36119019896019233,-1.0353721983499016,2.558566138259111,0.1886187092822291,-1.1137765911715607,0.3876393766286718,0.4080162465916622,0.3657569405804833,3.2891719318840598,-0.07255238215667519,2.9062165714673496,-0.2832158690542041,2.8919050439268594,2.921347575271292,-0.3245741732508761,-0.11147847274192325,-1.2680754307601318,,-0.7833469150742153,-1.7361095248715122,-0.8747667579678348,0.2930338241518388,0.7178201978816676,3.1732027171583295
DE,2010,3.934055361841099,-1.2976731366697292,3.0482329908658943,0.2587464969154331,0.4293576680306482,0.38332950049572706,-0.8817344357343858,2.7154271091910376,0.15507371525337743,-1.128372698634421,0.5258000505798269,0.4496401104047,0.38963313434151575,3.32815170502589,0.05946637704309492,2.9005601966220276,0.0013303459402337927,2.884020669382097,2.918027100768198,-0.33397363156363236,-0.09364826613820788,-1.1432099201401988,,-0.8113636144688582,,,0.3028249304480818,0.640470089402749,3.1128067396418113
DE,2011,3.9495439597466637,-1.3235276954560216,3.006381534609237,0.441821848506541,0.43318154126122954,0.4150338400733133,-0.8817344357343858,2.886154024212253,0.12152872122452578,-1.0006567583343962,0.7503111457504544,0.4495465736320864,0.4144276432472033,3.2824412227190485,0.19407373936442612,2.832799959658257,0.182405210027605,2.833671928640647,2.8320100927813736,-0.42796821469119545,-0.21845971236421483,-0.8630238963101076,-0.019042486618192217,-0.5685522197152866,-1.490429480120033,-0.7318077659244946,0.39094488711426717,0.5656414734920516,3.0520641456569746
DE,2012,3.734952341456353,-1.231600375326985,2.965435514005709,0.49064194226417046,0.4548501562345238,0.44953246042722905,-0.7793092606573745,2.954558467169422,0.12152872122452578,-0.8437486031086516,0.8193914827260332,0.49631495993887037,0.4577925250781384,3.38623243130374,0.30365793817730463,2.839605096020336,0.15653737230083928,2.835668672408674,2.8438569291977114,-0.446767131316708,-0.24520502226978777,-0.6132928750702435,,-0.31640192516350074,-1.3486909927634105,-0.5888487738811548,0.40073599341051014,0.467221764812447,2.9869350222363615
DE,2013,3.4996166140625045,-1.1791730755658938,2.9238079692574748,0.5882821297794277,0.4896572074359693,0.4455559839378369,-0.7280966731188687,3.0418517891576617,-0.012651254890881421,-0.7926622269886415,0.8193914827260332,0.5360680882996368,0.45656810488526495,3.2374869998689495,0.4235965494764398,2.8495205460331334,0.02719818366700321,2.8406306066749334,2.8589661094020538,-0.48436496456773326,-0.2808654354772184,-0.4234566922578259,0.12256068514899013,0.019798467572213947,-1.2636479003494372,-0.4578030311747602,0.7140513948902811,0.36343621221714023,2.920359875577053
DE,2014,3.407796769382534,-0.9400184067926977,2.881284361895998,0.6615122704158701,0.502109307443247,0.4685550641737808,-0.4720337354263404,3.195289233379268,-0.07974124294858502,-0.6758933672857617,0.8539316512138226,0.5347585734830468,0.4975861813465259,3.3703401790056158,0.528003542046193,2.8647195410921533,-0.17974451814713743,2.8502961228486425,2.8799671009710663,-0.48436496456773326,-0.2986956420809336,-0.33107651773413715,0.21696279966044446,0.29062656172042833,,,0.8021713515564665,0.26773166867792825,2.8553580051608174
